,ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
7139,5135410,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22523,365243,1,0,1,0,,2.0,-8.0,0
7140,5048639,M,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13639,-430,1,0,0,0,Laborers,4.0,-12.0,0
7141,5149587,F,Y,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,-14933,-107,1,0,0,0,Security staff,4.0,-26.0,0
7142,5125177,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17384,-1138,1,0,0,0,Cooking staff,4.0,-6.0,0
7143,5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,-19.0,0
7144,5135434,M,Y,N,2,234000.0,State servant,Secondary / secondary special,Married,House / apartment,-10293,-3243,1,0,1,0,Laborers,4.0,0.0,0
7145,5009314,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2.0,-10.0,0
7146,5038719,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15493,365243,1,0,0,0,,3.0,-36.0,0
7147,5041055,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22084,365243,1,0,0,0,,2.0,-15.0,0
7148,5091429,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16202,-2939,1,1,1,0,Managers,2.0,-15.0,0
7149,5096123,F,N,N,1,157500.0,Working,Higher education,Single / not married,House / apartment,-11828,-2135,1,1,1,0,Accountants,2.0,-13.0,0
7150,5054737,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17862,-212,1,0,0,0,Laborers,2.0,-4.0,0
7151,5149408,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13689,-1172,1,0,0,0,Sales staff,3.0,-17.0,0
7152,5058395,M,N,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,-21410,365243,1,0,0,0,,2.0,-36.0,0
7153,5089077,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-18473,-2531,1,0,1,0,Cooking staff,1.0,-13.0,0
7154,5054413,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021,-5082,1,1,0,0,Managers,2.0,-53.0,0
7155,5054235,F,N,N,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,-21089,365243,1,0,1,0,,1.0,-14.0,0
7156,5125140,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22936,365243,1,0,0,0,,2.0,-55.0,0
7157,5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,-7705,-288,1,1,0,1,Core staff,2.0,-4.0,0
7158,5091589,F,N,Y,0,225000.0,Commercial associate,Incomplete higher,Married,With parents,-10159,-1204,1,0,0,0,Accountants,2.0,-39.0,0
7159,5117479,F,N,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-14232,-1404,1,0,1,0,Sales staff,2.0,-37.0,0
7160,5009689,F,N,N,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23299,365243,1,0,1,0,,1.0,-43.0,0
7161,5091422,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16202,-2939,1,1,1,0,Managers,2.0,-17.0,0
7162,5126101,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21042,365243,1,0,1,0,,2.0,-42.0,0
7163,5054471,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-10344,-3072,1,1,1,0,High skill tech staff,1.0,-32.0,0
7164,5029366,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13633,-1692,1,0,1,0,Core staff,4.0,-14.0,0
7165,5044973,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-17253,-4267,1,0,0,0,,2.0,-4.0,0
7166,5023761,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22991,365243,1,0,0,0,,1.0,-6.0,0
7167,5118106,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8304,-1101,1,1,0,0,Laborers,1.0,-8.0,0
7168,5041778,F,Y,N,3,135000.0,Working,Higher education,Married,House / apartment,-13525,-4478,1,1,1,0,Core staff,5.0,-11.0,0
7169,5061330,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21080,-4369,1,1,1,0,High skill tech staff,2.0,-44.0,0
7170,5143041,F,N,N,0,135000.0,State servant,Higher education,Single / not married,House / apartment,-10370,-1384,1,1,0,0,Accountants,1.0,-17.0,0
7171,5010549,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,1.0,-46.0,0
7172,5137359,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17452,-3913,1,1,1,0,Drivers,2.0,-58.0,0
7173,5028391,F,N,N,0,202500.0,Commercial associate,Higher education,Married,Municipal apartment,-13899,-4709,1,0,0,0,,2.0,-46.0,0
7174,5105711,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13856,-3010,1,0,0,0,Laborers,2.0,-29.0,0
7175,5088021,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15849,-1958,1,0,0,0,Laborers,2.0,-6.0,0
7176,5095113,M,N,Y,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19809,-1098,1,1,0,0,Core staff,2.0,-32.0,0
7177,5115576,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11875,-2568,1,1,0,0,Laborers,4.0,0.0,0
7178,5135588,M,Y,Y,2,265500.0,Working,Higher education,Married,House / apartment,-11630,-1904,1,0,0,0,Laborers,4.0,-2.0,0
7179,5146102,F,Y,Y,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-18053,-3141,1,0,0,0,Sales staff,2.0,-42.0,0
7180,5116588,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-15602,-611,1,0,0,0,,2.0,-39.0,0
7181,5142168,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-12943,-4029,1,0,0,0,Laborers,2.0,-35.0,0
7182,5054615,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21076,365243,1,0,0,0,,2.0,-13.0,0
7183,5117846,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22942,365243,1,0,0,0,,1.0,-25.0,0
7184,5053684,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16175,-2371,1,0,0,0,Drivers,3.0,-44.0,0
7185,5009116,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1.0,-35.0,0
7186,5044587,F,Y,N,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10433,-2959,1,0,0,0,,3.0,-3.0,0
7187,5125221,F,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18246,-6070,1,1,1,0,Managers,2.0,-48.0,0
7188,5117768,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,-60.0,0
7189,5092230,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14496,-808,1,0,1,0,,2.0,-21.0,0
7190,5009215,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,2.0,-57.0,0
7191,5132703,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16873,-1626,1,0,0,0,Core staff,1.0,-34.0,0
7192,5117581,F,N,N,0,135000.0,State servant,Higher education,Married,House / apartment,-18197,-4418,1,1,0,0,Accountants,2.0,-56.0,0
7193,5021800,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,-12.0,0
7194,5028557,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653,-5500,1,0,0,1,Core staff,2.0,-33.0,0
7195,5112829,F,N,Y,3,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22349,365243,1,0,0,0,,5.0,-12.0,0
7196,5041856,M,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21990,365243,1,0,1,0,,2.0,-60.0,0
7197,5052835,F,Y,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10858,-3215,1,0,0,1,,3.0,-22.0,0
7198,5100443,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11797,-3017,1,0,0,1,Laborers,1.0,-20.0,0
7199,5149034,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-17483,-1203,1,0,0,0,Core staff,2.0,-7.0,0
7200,5105221,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15068,-2067,1,0,0,0,Sales staff,3.0,-39.0,0
7201,5105873,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-11598,-1976,1,1,0,0,,2.0,-42.0,0
7202,5029623,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-22646,-5283,1,0,0,0,Cleaning staff,1.0,-55.0,0
7203,5051127,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-8929,-682,1,0,0,0,Core staff,2.0,-7.0,0
7204,5054419,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021,-5082,1,1,0,0,Managers,2.0,-37.0,0
7205,5092139,M,N,N,0,121500.0,Working,Higher education,Single / not married,House / apartment,-11162,-1327,1,1,1,0,Laborers,1.0,-33.0,0
7206,5142274,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15626,-422,1,0,0,0,,3.0,-48.0,0
7207,5024179,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22042,365243,1,0,0,0,,2.0,-16.0,0
7208,5068834,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-13480,-1328,1,0,0,1,Sales staff,3.0,-37.0,0
7209,5050479,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698,-10758,1,0,0,0,Laborers,2.0,-29.0,0
7210,5105313,F,Y,Y,0,225000.0,State servant,Higher education,Married,House / apartment,-16643,-180,1,0,0,0,Medicine staff,2.0,-32.0,0
7211,5010341,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0,-25.0,0
7212,5125293,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,1,0,0,0,Core staff,1.0,-16.0,0
7213,5025871,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21041,365243,1,0,0,0,,1.0,-2.0,0
7214,5112969,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18551,-5150,1,1,1,0,Laborers,2.0,-50.0,0
7215,5009609,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4.0,-39.0,0
7216,5024740,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18130,-154,1,0,0,0,,2.0,-20.0,0
7217,5052848,F,N,Y,0,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15724,-1389,1,1,1,0,Sales staff,2.0,-40.0,0
7218,5045350,F,N,Y,0,90000.0,Working,Secondary / secondary special,Widow,House / apartment,-17710,-1772,1,0,0,0,Cooking staff,1.0,-24.0,0
7219,5088415,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-21997,-2538,1,1,1,0,Security staff,2.0,-49.0,0
7220,5105363,M,Y,Y,1,270000.0,Working,Higher education,Married,House / apartment,-14454,-514,1,0,0,0,,3.0,-28.0,0
7221,5036466,F,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14585,-815,1,1,0,0,Accountants,3.0,-49.0,0
7222,5033991,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22752,365243,1,0,0,0,,1.0,-43.0,0
7223,5046094,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23596,365243,1,0,0,0,,1.0,-23.0,0
7224,5066955,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23120,365243,1,0,0,0,,2.0,-9.0,0
7225,5126320,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17778,-1719,1,1,1,0,High skill tech staff,2.0,-34.0,0
7226,5036342,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19949,365243,1,0,0,0,,2.0,-39.0,0
7227,5025830,F,N,Y,0,202500.0,Pensioner,Lower secondary,Single / not married,House / apartment,-21304,365243,1,0,0,0,,1.0,-8.0,0
7228,5044958,F,Y,Y,0,50850.0,Pensioner,Higher education,Married,House / apartment,-21864,365243,1,0,0,0,,2.0,-16.0,0
7229,5146143,M,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-18553,-4084,1,0,0,0,Managers,2.0,-59.0,0
7230,5023545,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15945,-3673,1,1,1,0,Core staff,2.0,-9.0,0
7231,5024873,F,N,Y,0,112500.0,Pensioner,Incomplete higher,Widow,House / apartment,-22212,365243,1,0,1,0,,1.0,-59.0,0
7232,5078786,F,N,Y,0,292500.0,Working,Secondary / secondary special,Widow,House / apartment,-19837,-3220,1,0,1,0,Waiters/barmen staff,1.0,-3.0,0
7233,5105952,F,N,N,0,121500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14287,-303,1,1,0,0,Laborers,1.0,-21.0,0
7234,5023846,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-20434,-2691,1,0,1,0,Laborers,2.0,-23.0,0
7235,5035714,M,Y,Y,0,382500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21599,-3021,1,0,0,0,Laborers,1.0,-23.0,0
7236,5052624,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988,-1994,1,0,1,0,High skill tech staff,3.0,-40.0,0
7237,5112884,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23672,365243,1,0,0,0,,1.0,-60.0,0
7238,5085696,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-20602,-138,1,0,0,0,Cooking staff,2.0,-56.0,0
7239,5023038,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,,1.0,-15.0,0
7240,5092164,F,Y,Y,0,45900.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20282,365243,1,0,1,0,,1.0,-31.0,0
7241,5067757,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Married,House / apartment,-20302,-973,1,0,0,0,Drivers,3.0,-17.0,0
7242,5142352,M,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13426,-6753,1,0,0,1,Laborers,3.0,-34.0,0
7243,5106115,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13467,-393,1,0,0,0,Core staff,3.0,-55.0,0
7244,5118385,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0,-32.0,0
7245,5089057,F,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-17081,-2927,1,0,1,0,,2.0,-13.0,0
7246,5090975,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14890,-736,1,0,0,0,,3.0,-36.0,0
7247,5028986,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,-19063,-2213,1,1,1,1,Laborers,1.0,-40.0,0
7248,5067983,M,Y,Y,0,153000.0,Working,Higher education,Separated,With parents,-20013,-7640,1,0,0,1,Managers,1.0,-15.0,0
7249,5023209,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438,-235,1,0,0,0,Sales staff,3.0,-29.0,0
7250,5085711,F,N,Y,0,135000.0,Working,Lower secondary,Civil marriage,House / apartment,-15143,-991,1,0,0,0,Laborers,2.0,-32.0,0
7251,5126177,M,N,N,0,270000.0,Working,Higher education,Married,Rented apartment,-17300,-408,1,1,1,0,Managers,2.0,-3.0,0
7252,5092088,M,Y,Y,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17320,-535,1,0,0,0,Laborers,4.0,-11.0,0
7253,5052908,F,N,Y,1,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-14077,-3792,1,0,0,0,,2.0,-25.0,0
7254,5079151,M,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-14729,-3251,1,0,0,0,Laborers,2.0,-7.0,0
7255,5142746,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876,-377,1,1,1,0,Private service staff,1.0,-42.0,0
7256,5135435,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22844,365243,1,0,0,0,,2.0,-13.0,0
7257,5142292,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15339,-164,1,1,1,0,Laborers,4.0,-32.0,0
7258,5021930,F,N,Y,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,,2.0,-46.0,0
7259,5078935,F,N,N,0,135000.0,Working,Incomplete higher,Married,House / apartment,-10649,-2004,1,0,1,0,Accountants,2.0,-2.0,0
7260,5046037,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18374,-320,1,0,0,0,Sales staff,2.0,-19.0,0
7261,5045488,M,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22448,365243,1,0,0,0,,2.0,-49.0,0
7262,5105516,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13437,-1671,1,0,0,0,,3.0,-33.0,0
7263,5045609,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11762,-716,1,0,0,0,,4.0,-39.0,0
7264,5061883,F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-18942,-4854,1,1,0,0,Sales staff,2.0,-7.0,0
7265,5113167,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-12941,-1921,1,0,0,0,Managers,2.0,-13.0,0
7266,5054590,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21859,365243,1,0,0,0,,2.0,-9.0,0
7267,5038873,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12674,-656,1,0,0,0,Sales staff,2.0,-3.0,0
7268,5054397,F,N,N,0,90000.0,State servant,Higher education,Married,House / apartment,-13754,-2891,1,1,1,0,,2.0,-45.0,0
7269,5010849,F,N,Y,0,54000.0,Pensioner,Lower secondary,Married,House / apartment,-22276,365243,1,0,0,0,,2.0,-32.0,0
7270,5047859,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,-12569,-3322,1,0,0,0,,3.0,-48.0,0
7271,5044853,F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19028,365243,1,0,0,0,,2.0,-20.0,0
7272,5117925,M,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14507,-735,1,0,0,0,Laborers,4.0,-7.0,0
7273,5149598,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17857,-229,1,1,0,0,,2.0,-34.0,0
7274,5118024,F,N,N,0,247500.0,Working,Higher education,Single / not married,House / apartment,-13911,-3261,1,0,0,0,,1.0,-41.0,0
7275,5117494,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459,-704,1,1,0,0,Low-skill Laborers,2.0,-4.0,0
7276,5048234,F,Y,Y,0,144000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12116,-2714,1,1,1,0,Drivers,2.0,-32.0,0
7277,5053618,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-20589,-3680,1,0,0,0,,2.0,-33.0,0
7278,5054712,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18292,-638,1,1,1,0,Laborers,2.0,-52.0,0
7279,5047830,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10445,-249,1,0,0,0,Laborers,2.0,-3.0,0
7280,5091213,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22556,365243,1,0,1,0,,1.0,-35.0,0
7281,5114131,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-44.0,0
7282,5088238,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18817,-2934,1,1,0,0,Laborers,2.0,-3.0,0
7283,5125486,F,N,Y,0,58500.0,Pensioner,Higher education,Married,House / apartment,-20657,365243,1,0,0,0,,2.0,-53.0,0
