ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
5065699,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,-14.0,0
5045717,M,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-12607,-2177,1,0,0,0,High skill tech staff,3.0,-8.0,0
5033926,M,Y,Y,1,144000.0,State servant,Secondary / secondary special,Married,Office apartment,-10659,-3131,1,1,1,0,Managers,3.0,-13.0,0
5118473,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17386,-888,1,0,0,0,Laborers,2.0,-39.0,0
5045957,M,N,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15646,-4614,1,0,0,0,Laborers,3.0,-59.0,0
5062322,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16677,-9482,1,0,0,0,Core staff,1.0,-40.0,0
5149591,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-12289,-1812,1,0,1,0,Core staff,2.0,-51.0,0
5116512,F,Y,Y,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15978,-3472,1,1,1,0,Core staff,2.0,-8.0,0
5009981,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2.0,-11.0,0
5010515,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10053,-1652,1,0,0,1,Sales staff,2.0,-40.0,0
5052857,F,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14197,-1389,1,0,0,0,Sales staff,4.0,-26.0,0
5058254,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-8565,-423,1,0,0,1,Core staff,3.0,-12.0,0
5105043,F,N,Y,2,135000.0,Working,Secondary / secondary special,Separated,Rented apartment,-12490,-726,1,0,0,0,Laborers,3.0,-3.0,0
5145809,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10336,-985,1,0,0,0,Core staff,2.0,-10.0,0
5078886,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21366,365243,1,0,0,0,,1.0,-6.0,1
5149801,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,-9873,-2086,1,0,1,1,,1.0,-16.0,0
5009210,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2.0,-59.0,0
5061766,M,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-22085,-2785,1,0,0,0,Security staff,2.0,-53.0,0
5142653,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10763,-1473,1,1,1,1,,2.0,-56.0,0
5117264,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22361,365243,1,0,0,0,,2.0,-25.0,0
5091486,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24373,365243,1,0,0,0,,1.0,-23.0,0
5135773,F,N,Y,1,108000.0,Commercial associate,Higher education,Married,House / apartment,-13877,-1021,1,0,0,0,Accountants,3.0,-36.0,0
5137125,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-7757,-900,1,0,0,0,Sales staff,1.0,-20.0,0
5113491,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-9734,-2049,1,1,1,1,Core staff,3.0,-42.0,0
5100108,M,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23587,365243,1,0,0,0,,2.0,-44.0,0
5045538,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,-10937,-1539,1,0,0,0,High skill tech staff,4.0,-41.0,0
5090666,F,N,Y,0,346500.0,Commercial associate,Higher education,Separated,House / apartment,-14890,-2410,1,0,1,1,,1.0,-23.0,0
5021191,M,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15172,-2374,1,0,1,0,Sales staff,2.0,-25.0,0
5088294,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17317,-285,1,0,0,0,Drivers,3.0,-1.0,0
5137016,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11801,-2877,1,1,0,0,Drivers,1.0,-25.0,0
5010281,M,N,Y,1,562500.0,Working,Incomplete higher,Married,House / apartment,-13790,-5639,1,1,1,0,,3.0,-14.0,0
5029535,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-12783,-1205,1,0,0,0,Core staff,2.0,-29.0,0
5048492,M,Y,N,2,213750.0,State servant,Higher education,Married,House / apartment,-12569,-3748,1,1,1,0,Core staff,4.0,-44.0,0
5105333,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14346,-302,1,0,0,0,,2.0,-43.0,0
5069441,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8568,-809,1,0,0,0,Sales staff,1.0,-1.0,0
5068528,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-8319,-689,1,1,0,0,,2.0,-10.0,0
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-22235,-10600,1,0,0,0,Laborers,1.0,-35.0,0
5065698,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,-14.0,0
5021527,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-19271,-4839,1,0,0,1,Core staff,2.0,-32.0,0
5021550,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,Medicine staff,2.0,-23.0,0
5010586,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16809,-3327,1,0,0,0,Managers,3.0,-39.0,0
5087906,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,-21967,-5215,1,0,0,1,Core staff,2.0,-13.0,0
5150334,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,1,0,0,0,Laborers,2.0,0.0,0
5090882,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-14622,-1160,1,1,1,0,Core staff,4.0,-57.0,0
5150009,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14450,-3243,1,0,0,0,,3.0,-12.0,0
5090449,M,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13487,-1071,1,0,0,1,Laborers,2.0,-17.0,0
5069319,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15439,-2605,1,0,0,0,Managers,3.0,-6.0,0
5061693,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19666,365243,1,0,0,0,,2.0,-20.0,0
5061803,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20924,-1050,1,0,0,0,Cleaning staff,1.0,-5.0,0
5066709,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24511,365243,1,0,0,0,,1.0,-26.0,0
5114342,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-9810,-2993,1,1,0,0,,2.0,-17.0,0
5091716,F,Y,Y,1,157500.0,Working,Higher education,Married,House / apartment,-9766,-2696,1,1,0,0,Sales staff,3.0,-13.0,0
5089951,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-18640,-1100,1,0,0,0,Sales staff,1.0,-42.0,0
5105335,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14346,-302,1,0,0,0,,2.0,-28.0,0
5090234,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17124,-3206,1,0,0,0,Sales staff,2.0,-60.0,0
5088773,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21943,365243,1,0,0,0,,1.0,-18.0,0
5096622,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14461,-1589,1,0,1,0,Laborers,3.0,-6.0,0
5117476,M,N,N,1,202500.0,Commercial associate,Higher education,Married,House / apartment,-13040,-1223,1,1,0,0,Core staff,3.0,-44.0,0
5089672,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9586,-1070,1,0,0,0,Laborers,2.0,-16.0,0
5100390,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Separated,House / apartment,-13354,-4966,1,0,0,0,High skill tech staff,1.0,-18.0,0
5021591,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21589,365243,1,0,0,0,,2.0,-26.0,0
5067528,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22062,365243,1,0,1,0,,1.0,-49.0,0
5028786,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15836,-3034,1,0,0,0,,2.0,-56.0,0
5112688,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21374,365243,1,0,0,0,,2.0,-10.0,0
5117712,F,N,N,2,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11978,-370,1,0,0,0,,4.0,-49.0,0
5038837,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18427,-1296,1,0,0,0,Laborers,2.0,-31.0,0
5054674,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10182,-2403,1,0,0,0,Sales staff,1.0,-9.0,0
5150413,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,,1.0,-17.0,0
5053735,F,N,Y,0,103500.0,State servant,Secondary / secondary special,Widow,House / apartment,-17873,-8460,1,0,1,0,Core staff,1.0,-51.0,0
5074706,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-22235,-10600,1,0,0,0,Laborers,1.0,-30.0,0
5091070,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13424,-4754,1,0,0,1,Laborers,2.0,-17.0,0
5068503,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15875,-2758,1,1,1,0,Core staff,2.0,-27.0,0
5067400,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18258,-628,1,1,1,0,Laborers,1.0,-46.0,0
5029385,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20844,365243,1,0,0,0,,2.0,-29.0,0
5050540,M,N,N,2,225000.0,Working,Higher education,Civil marriage,House / apartment,-16768,-3088,1,1,0,0,Laborers,4.0,-46.0,0
5061640,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21664,365243,1,0,1,0,,2.0,-12.0,0
5053998,F,N,N,0,180000.0,Pensioner,Higher education,Single / not married,House / apartment,-21191,365243,1,0,1,0,,1.0,-48.0,0
5053025,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14867,-475,1,1,1,0,Sales staff,2.0,-13.0,0
5041852,M,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21990,365243,1,0,1,0,,2.0,-27.0,0
5068498,M,N,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-18321,-110,1,0,1,0,,3.0,-15.0,0
5114099,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,-13241,-436,1,1,1,0,Laborers,2.0,-53.0,0
5067615,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-11429,-3165,1,1,0,0,,3.0,-47.0,0
5066507,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17538,-7676,1,0,1,0,Private service staff,1.0,-47.0,0
5105413,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449,-9683,1,0,0,0,,1.0,-39.0,0
5029682,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19960,-5679,1,0,0,0,Accountants,2.0,-3.0,0
5010322,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0,-38.0,0
5116528,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14133,-185,1,0,1,0,Sales staff,3.0,-7.0,0
5029709,M,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12623,-657,1,1,0,0,Laborers,2.0,-12.0,0
5106125,M,N,Y,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16323,365243,1,0,1,0,,3.0,-16.0,0
5051111,F,N,N,0,85500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24082,365243,1,0,1,0,,1.0,-31.0,0
5069227,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17330,-962,1,0,1,0,Sales staff,2.0,-37.0,0
5132527,F,N,Y,0,144000.0,Working,Higher education,Single / not married,House / apartment,-13190,-4943,1,0,0,0,,1.0,-13.0,0
5091280,M,N,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-11822,-657,1,1,0,0,Laborers,3.0,-20.0,0
5010700,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0,-5.0,0
5067212,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22734,365243,1,0,0,0,,2.0,-27.0,0
5149642,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22576,365243,1,0,0,0,,1.0,-36.0,0
5105650,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-17585,-3017,1,0,0,0,Drivers,2.0,-39.0,0
5029416,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206,-2514,1,0,0,1,Core staff,3.0,-52.0,0
5054285,F,N,N,1,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12716,-393,1,1,0,0,Core staff,3.0,-51.0,0
5125384,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22131,365243,1,0,0,0,,2.0,-56.0,0
5024242,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11445,-3319,1,0,0,0,Sales staff,2.0,-15.0,0
5146294,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22021,365243,1,0,0,0,,1.0,-43.0,0
5112597,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2.0,-1.0,0
5050808,F,Y,N,2,270000.0,Working,Higher education,Married,House / apartment,-13144,-682,1,1,1,0,,4.0,-27.0,0
5054469,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-10344,-3072,1,1,1,0,High skill tech staff,1.0,-15.0,0
5125551,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9418,-1595,1,0,1,0,Managers,2.0,-9.0,0
5062349,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Widow,House / apartment,-17681,-4369,1,0,0,0,Medicine staff,1.0,-7.0,0
5047637,F,N,Y,3,202500.0,State servant,Higher education,Married,House / apartment,-12904,-1404,1,0,1,0,Core staff,5.0,-20.0,0
5142231,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18752,365243,1,0,1,0,,2.0,-34.0,0
5104983,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-21629,365243,1,0,0,0,,1.0,-49.0,0
5052746,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22892,365243,1,0,0,0,,2.0,-13.0,0
5029101,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-11564,-2944,1,0,0,1,Managers,4.0,-53.0,0
5022480,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-13038,-1617,1,0,0,1,,2.0,-19.0,0
5090994,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-10323,-2622,1,1,1,1,Managers,2.0,-45.0,0
5044788,M,Y,Y,1,247500.0,Working,Higher education,Married,Municipal apartment,-15606,-160,1,0,1,0,Sales staff,3.0,-2.0,0
5033521,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18688,-2029,1,1,1,0,Sales staff,2.0,-40.0,0
5022020,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1.0,-13.0,0
5024613,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,2.0,-48.0,0
5054294,F,N,N,1,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12716,-393,1,1,0,0,Core staff,3.0,-33.0,0
5089081,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-18473,-2531,1,0,1,0,Cooking staff,1.0,-32.0,0
5058523,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,With parents,-14585,-3400,1,1,1,0,Laborers,2.0,-20.0,0
5028382,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,-11344,-3309,1,0,0,0,Core staff,1.0,-51.0,0
5139504,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-14010,-3050,1,0,1,1,Private service staff,1.0,-14.0,0
5009548,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,-1.0,0
5041940,M,N,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-703,1,0,1,0,Laborers,2.0,-19.0,0
5029638,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-12291,-1053,1,0,0,0,,2.0,-59.0,0
5009965,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2.0,-15.0,0
5095290,F,N,Y,1,229500.0,State servant,Higher education,Married,House / apartment,-11187,-1769,1,0,0,0,,3.0,-29.0,0
5022617,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12022,-1674,1,0,0,1,Laborers,2.0,-56.0,1
5149610,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,Rented apartment,-10347,-2420,1,0,0,0,Core staff,2.0,-47.0,0
5069185,F,N,Y,1,185400.0,Working,Higher education,Married,House / apartment,-14817,-413,1,0,0,1,Core staff,3.0,-28.0,0
5117007,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11685,-491,1,1,0,0,Laborers,2.0,-31.0,0
5045649,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14854,-2452,1,0,1,0,,2.0,-21.0,0
5053070,F,N,Y,0,193500.0,State servant,Secondary / secondary special,Married,Office apartment,-22168,-10155,1,0,0,0,Cooking staff,2.0,-1.0,0
5106117,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13467,-393,1,0,0,0,Core staff,3.0,-24.0,0
5118486,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13690,-3748,1,0,0,0,,3.0,-52.0,0
5113254,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-11770,-285,1,0,0,0,Sales staff,1.0,-7.0,0
5069313,M,N,Y,0,495000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16741,-658,1,0,0,0,Managers,2.0,-57.0,0
5088281,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17317,-285,1,0,0,0,Drivers,3.0,-19.0,0
5091907,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20399,365243,1,0,0,0,,2.0,-3.0,0
5095569,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-11636,-1680,1,1,0,0,Sales staff,3.0,-26.0,0
5113677,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19276,365243,1,0,0,0,,2.0,-8.0,0
5091985,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-21601,-808,1,1,0,1,Managers,2.0,-3.0,0
5024400,F,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10943,-2346,1,0,0,0,Private service staff,2.0,-1.0,0
5149651,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22576,365243,1,0,0,0,,1.0,-53.0,0
5023070,F,N,Y,0,38250.0,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,1,0,,2.0,-37.0,0
5113080,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14949,-7522,1,1,1,0,Drivers,2.0,-43.0,0
5010303,F,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,1,1,1,0,,2.0,-27.0,0
